countrycode,countryname,year,gini,inflation_rate,tax_rate,gov_expenditure,exports_gdp,imports_gdp,gdp_growth,nominal_gdppc,real_gdppc,unempl_rate,school_years,proportional_rep,right_wing_exec,chinn_ito,quinn_current,quinn_capital,stock_market_cap,emp_protection,uk_legal_origin
AUS,Australia,1971,28.299997,6.1381073,57.646961,13.902856,12.639635,12.914572,4.0005794,3495.2283,26975.666,-13.353987,10.2482,1,1,.416441917419434,56.25,50,-58.41600000000108,1.1666666,1
AUS,Australia,1972,28.599998,6.0240965,58.325081,14.409177,12.804166,11.953399,3.9104528,3949.4617,27520,-12.206987,10.387401,1,0,.416441917419434,56.25,37.5,-47.50640000000203,1.1666666,1
AUS,Australia,1973,28.899998,9.090909,59.003201,14.608005,14.130304,11.001164,2.6195977,4770.8101,27812.445,-11.059988,10.5266,1,1,.416441917419434,56.25,37.5,-36.59680000000299,1.1666666,1
AUS,Australia,1974,29.199997,15.416667,61.356403,14.445935,13.128903,13.193513,4.1071129,6482.9385,28231.023,-9.9129887,10.6658,1,1,.416441917419434,56.25,37.5,-25.6872000000003,1.1666666,1
AUS,Australia,1975,29.499998,15.162455,64.572739,16.791569,14.258449,14.711743,1.3357695,7003.8423,28258.066,-8.7659893,10.805,1,1,.416441917419434,56.25,37.5,-14.77760000000126,1.1666666,1
AUS,Australia,1976,29.799999,13.322884,62.870655,17.876638,13.501061,13.361888,2.588438,7486.6826,28700.295,-7.6189899,10.924601,1,1,.416441917419434,56.25,37.5,-3.868000000002212,1.1666666,1
AUS,Australia,1977,30.099998,12.30982,63.21912,17.456472,14.000312,14.630217,3.5951245,7775.6587,29399.002,-6.4719906,11.0442,1,1,.416441917419434,56.25,37.5,7.041599999996834,1.1666666,1
AUS,Australia,1978,30.399998,8.0049257,63.342007,17.832836,13.60664,14.57086,.89349067,8252.7344,29318.746,-5.3249912,11.1638,1,1,.416441917419434,56.25,50,17.95119999999952,1.1666666,1
AUS,Australia,1979,30.699999,9.1220064,60.451099,17.362087,14.288481,15.335192,4.0504189,9294.5156,30178.389,-4.1779919,11.2834,1,1,.416441917419434,56.25,50,28.8608,1.1666666,1
AUS,Australia,1980,31,10.135841,60.824608,17.214405,16.412111,15.886164,3.035656,10208.804,30717.777,-3.0309925,11.403,1,1,.416441917419434,56.25,50,39.7704,1.1666666,1
AUS,Australia,1981,31.299999,9.4876661,62.184898,17.809793,14.88711,16.71633,3.3399642,11853.669,31251.82,-1.8839931,11.4092,1,1,.416441917419434,62.5,50,30.731,1.1666666,1
AUS,Australia,1982,31.599998,11.35182,63.268669,17.739111,13.518708,16.805983,3.3253858,12779.146,31736.045,-.73699379,11.4154,1,1,.416441917419434,62.5,50,21.3935,1.1666666,1
AUS,Australia,1983,31.9,10.038911,61.202911,18.652264,13.572914,15.602331,-2.2243512,11515.744,30608.369,.41000557,11.4216,1,1,.416441917419434,75,62.5,30.4714,1.1666666,1
AUS,Australia,1984,32.200001,3.9603961,58.861248,18.316463,13.556831,14.983177,4.5937438,12421.881,31632.389,1.5570049,11.4278,1,0,.476561099290848,75,62.5,25.7961,1.1666666,1
AUS,Australia,1985,32.5,6.734694,59.791859,19.246464,15.221887,17.266447,5.2784548,11441.582,32861.418,2.7040043,11.434,1,0,.8196424841880799,75,75,32.8952,1.1666666,1
AUS,Australia,1986,32.674999,9.0503502,59.420486,19.425013,14.972304,18.036224,3.9663289,11392.005,33674.172,3.8510036,11.4358,1,0,.879761636257172,75,75,65.417,1.1666666,1
AUS,Australia,1987,32.849998,8.5330219,60.644447,19.366474,15.457142,17.053001,2.5596223,11651.33,34014.734,4.998003,11.4376,1,0,.939880847930908,81.25,75,81.49460000000001,1.1666666,1
AUS,Australia,1988,33.025002,7.2159395,61.76545,18.458509,15.952826,16.612135,5.7578187,14284.961,35389.457,6.1450024,11.4394,1,0,1,81.25,75,58.3074,1.1666666,1
AUS,Australia,1989,33.200001,7.5339026,64.313408,17.78348,15.117574,16.947432,3.8733594,17834.453,36143.148,7.2920017,11.4412,1,0,1,81.25,75,46.8207,1.1666666,1
AUS,Australia,1990,33.099998,7.3330221,65.057243,17.641579,15.114788,17.037926,3.5774109,18249.301,36886.145,8.4390011,11.443,1,0,1,87.5,75,34.6697,1.1666666,1
AUS,Australia,1991,33,3.1766753,66.313881,18.631842,16.028381,16.160807,-.3822602,18859.908,36279.754,9.5860004,11.4558,1,0,1,87.5,75,44.4373,1.1666666,1
AUS,Australia,1992,32.900002,1.0122311,65.617096,19.496078,16.658241,16.386316,.42828953,18624.188,36029.484,10.733,11.4686,1,0,1,87.5,75,41.5242,1.1666666,1
AUS,Australia,1993,32.799999,1.7536534,65.711304,19.376043,17.539602,17.859932,4.0467281,17699.877,37155.512,10.879,11.4814,1,0,1,87.5,75,65.5064,1.1666666,1
AUS,Australia,1994,32.699997,1.9696348,64.042404,18.812859,17.972128,18.486681,3.9803884,18129.635,38264.148,9.724,11.4942,1,0,1,87.5,75,67.8006,1.1666666,1
AUS,Australia,1995,32.599998,4.6277666,64.687393,18.641272,17.87067,19.833376,3.8859262,20448.121,39310.797,8.4729996,11.507,1,0,1,87.5,75,66.6507,1.1666666,1
AUS,Australia,1996,32.75,2.6153846,66.042595,18.584642,18.890142,19.342911,3.863889,22021.783,40337.105,8.5089998,11.4792,1,0,.939880847930908,87.5,75,77.9071,1.1666666,1
AUS,Australia,1997,32.899998,.22488755,67.199188,18.270594,19.127483,18.85335,3.9132473,23646.623,41464.5,8.3669996,11.4514,1,1,.879761636257172,87.5,75,67.9415,1.4166666,1
AUS,Australia,1998,33.049999,.8601346,67.141426,18.262339,19.557566,20.435137,4.6632147,21479.113,42967.66,7.684,11.4236,1,1,.8196424841880799,87.5,75,82.35469999999999,1.4166666,1
AUS,Australia,1999,33.200001,1.4831294,65.505013,18.730732,18.294744,20.735052,5.0276842,20712.67,44636.941,6.8759999,11.3958,1,1,.759523332118988,87.5,75,109.955,1.4166666,1
AUS,Australia,2000,33.349998,4.4574351,66.715408,18.538074,19.390228,21.544983,3.9215028,21870.416,45859.516,6.2880001,11.368,1,1,.699404120445252,87.5,75,89.7054,1.4166666,1
AUS,Australia,2001,33.5,4.4071355,65.027267,18.542639,22.152327,22.066378,2.0251055,19695.73,46191.313,6.7470002,11.4356,1,1,.699404120445252,87.5,75,98.9572,1.4166666,1
AUS,Australia,2002,33.5,2.9815745,62.378708,18.348434,20.726662,20.722431,3.9795856,20301.844,47486.277,6.375,11.503201,1,1,.699404120445252,87.5,75,96.14109999999999,1.4166666,1
AUS,Australia,2003,33.5,2.7325959,62.726547,18.410725,19.057213,21.144354,3.0907619,23718.135,48394.125,5.9330001,11.5708,1,1,.699404120445252,87.5,75,125.276,1.4166666,1
AUS,Australia,2004,33.099998,2.3432553,63.295959,18.30228,17.162468,19.847145,4.2242846,30836.73,49902.02,5.3990002,11.6384,1,1,.699404120445252,87.5,75,126.416,1.4166666,1
AUS,Australia,2005,33.674999,2.6918316,65.006554,18.381596,18.224373,20.936375,3.1541674,34479.77,50853.199,5.0359998,11.706,1,1,.699404120445252,87.5,75,115.673,1.4166666,1
AUS,Australia,2006,34.25,3.5552878,65.23156,18.307297,19.853539,21.705908,2.7553461,36595.707,51553.969,4.7849998,11.8608,1,1,.699404120445252,87.5,75,146.592,1.4166666,1
AUS,Australia,2007,34.825001,2.3276112,65.690186,18.172251,20.183504,21.824516,3.7733216,41051.613,52531.762,4.381,12.0156,1,1,.699404120445252,87.5,75,152.035,1.1666666,1
AUS,Australia,2008,35.400002,4.3502984,66.282761,18.093908,20.148878,22.697899,3.586267,49701.281,53336.102,4.2420001,12.1704,1,0,.699404120445252,87.5,75,64.8141,1.1666666,1
AUS,Australia,2009,35.050003,1.7711172,64.951073,18.430748,23.010984,22.729877,1.8925558,42816.566,53237.008,5.5650001,12.3252,1,0,.699404120445252,87.5,75,135.975,1.1666666,1
AUS,Australia,2010,34.700001,2.91834,61.285282,18.835533,19.796263,20.725327,2.2199802,52144.664,53578.813,5.2140002,12.48,1,0,.699404120445252,87.5,75,126.743,1.6666666,1
BEL,Belgium,1971,22.866667,4.3436284,47.966606,17.772089,43.767464,41.816616,3.9858272,3082.928,18632.842,12.624002,8.0654001,1,0,.8342742323875429,56.25,75,15.64330000000007,1.638889,0
BEL,Belgium,1972,23.033335,5.4484315,47.456688,18.287714,44.13728,41.07716,5.2956042,3831.6318,19542.887,12.342001,8.1468,1,0,.8342742323875429,62.5,75,15.15830000000005,1.638889,0
BEL,Belgium,1973,23.200001,6.9552803,46.94677,18.568314,48.031944,46.112148,6.3817019,4900.9624,20724.74,12.060001,8.2282,1,0,.8342742323875429,62.5,75,14.67330000000004,1.638889,0
BEL,Belgium,1974,23.366667,12.677888,46.436852,18.930927,52.893356,52.37772,4.5652585,5733.7983,21602.803,11.778002,8.3095999,1,0,.8342742323875429,62.5,75,14.18830000000003,1.638889,0
BEL,Belgium,1975,23.533335,12.768199,45.926933,21.148197,45.916035,45.607712,-1.9659417,6701.3774,21116.992,11.496001,8.3909998,1,0,.8342742323875429,62.5,75,13.7033,1.638889,0
BEL,Belgium,1976,23.700001,9.0686102,45.417015,21.305254,48.554382,48.261375,5.6527457,7243.0474,22270.854,11.214001,8.4994001,1,1,.8342742323875429,62.5,75,13.2183,1.638889,0
BEL,Belgium,1977,23.866667,7.0960007,44.907097,21.83602,47.507252,48.170273,.62615496,8426.9473,22382.648,10.932001,8.6077995,1,1,.55131196975708,62.5,75,12.4232,1.638889,0
BEL,Belgium,1978,24.033335,4.4705935,44.397179,22.631489,45.761642,46.550961,2.8418965,10289.769,22997.273,10.650002,8.7161999,1,1,.55131196975708,62.5,75,12.3532,1.638889,0
BEL,Belgium,1979,24.200001,4.4690838,43.88726,22.965906,49.92244,51.650532,2.3410733,11810.616,23514.512,10.368001,8.8245993,1,1,.55131196975708,62.5,75,11.8079,1.638889,0
BEL,Belgium,1980,24.366667,6.6486883,43.377342,22.87076,50.117279,52.938168,4.4440541,12864.003,24532.457,10.086,8.9329996,1,1,.55131196975708,62.5,75,7.9107,1.638889,0
BEL,Belgium,1981,24.533335,7.6274867,42.867424,24.103098,54.063522,56.157829,-.27928349,10622.803,24464.588,9.8040009,9.0291996,1,1,.55131196975708,62.5,75,7.9912,1.638889,0
BEL,Belgium,1982,24.700001,8.7265491,42.357506,23.761883,58.103313,59.822037,.5949868,9343.8613,24616.838,9.5220013,9.1253996,1,1,.55131196975708,62.5,75,9.300269999999999,1.638889,0
BEL,Belgium,1983,24.866667,7.6616096,41.847588,23.418676,60.395626,59.999935,.31184256,8846.2344,24695.564,9.2400007,9.2215996,1,1,.55131196975708,62.5,75,12.3635,1.638889,0
BEL,Belgium,1984,25.033335,6.3417749,41.337669,23.348215,64.412354,63.818382,2.4663827,8457.2686,25305.031,8.9580002,9.3177996,1,1,.55131196975708,62.5,75,14.8076,1.638889,0
BEL,Belgium,1985,25.200001,4.8687339,40.827751,22.833689,62.454327,61.422657,1.6517926,8750.8184,25715.357,8.6760006,9.4139996,1,1,.55131196975708,62.5,75,24.1935,1.638889,0
BEL,Belgium,1986,25.366667,1.2943681,40.317833,22.68751,57.283051,55.043976,1.8227625,12170.041,26174.756,8.394001,9.5305996,1,1,.55131196975708,62.5,75,31.1091,1.638889,0
BEL,Belgium,1987,25.533335,1.5533826,39.807915,22.521639,55.867764,54.051338,2.306659,15135.853,26755.697,8.1120005,9.6471996,1,1,.55131196975708,62.5,75,27.8779,1.638889,0
BEL,Belgium,1988,25.700001,1.1609349,39.297997,21.143204,59.408085,57.014862,4.7232094,16391.094,27930.486,7.8300004,9.7637997,1,1,.55131196975708,62.5,75,36.2208,1.638889,0
BEL,Belgium,1989,25.5,3.1070507,38.788078,20.455833,63.56675,61.370182,3.4691665,16525.063,28794.654,7.5480003,9.8803997,1,1,.55131196975708,62.5,75,45.5947,1.638889,0
BEL,Belgium,1990,25.299999,3.4483123,38.27816,20.217285,61.613689,59.85416,3.1374025,20600.375,29609.621,7.2660003,9.9969997,1,1,1,100,100,31.8748,1.638889,0
BEL,Belgium,1991,25.1,3.2153106,37.768242,20.862926,60.229656,58.360481,1.8330745,21041.66,30040.551,6.9840002,10.1254,1,1,1,100,100,33.7814,1.638889,0
BEL,Belgium,1992,24.9,2.4279556,37.258324,20.960932,58.808929,56.260357,1.5306545,23372.619,30376.875,6.7020001,10.253799,1,1,1,100,100,27.3041,1.638889,0
BEL,Belgium,1993,26.066666,2.7544265,36.748405,21.294643,56.107742,52.904995,-.96187305,22283.936,29967.395,8.0780001,10.3822,1,1,1,100,100,34.6988,1.638889,0
BEL,Belgium,1994,27.233334,2.3775408,36.238487,21.101934,58.424961,54.807343,3.2269716,24208.555,30839.242,9.6450005,10.5106,1,1,1,100,100,34.353,1.638889,0
BEL,Belgium,1995,28.4,1.467967,35.728569,21.298965,60.114372,56.264194,2.384757,28413.826,31508.623,9.3369999,10.639,1,1,1,100,100,35.2129,1.638889,0
BEL,Belgium,1996,27.599998,2.0770211,35.218651,21.718386,61.19239,58.020386,1.3214324,27489.555,31862.67,9.4829998,10.702,1,1,.939880847930908,100,87.5,42.5506,1.638889,0
BEL,Belgium,1997,26.799999,1.6281605,35.75301,21.151398,64.786583,60.902359,3.7936716,24820.938,32991.5,8.9499998,10.765,1,1,.879761636257172,100,87.5,54.1867,1.638889,0
BEL,Belgium,1998,28.9,.94925028,36.844154,21.094917,64.174347,60.534779,1.9618323,25338.443,33566.988,9.323,10.828,1,1,.8196424841880799,100,87.5,94.395,1.638889,0
BEL,Belgium,1999,30.999998,1.1208482,35.804344,21.28204,64.563057,60.60693,3.5427182,25252.803,34676.605,8.6490002,10.891001,1,1,.8196424841880799,100,100,71.30240000000001,1.638889,0
BEL,Belgium,2000,33.099998,2.5445178,36.830421,21.040197,72.547394,69.682739,3.7167051,23098.887,35878.316,6.586,10.954,1,1,.8196424841880799,100,100,77.0635,1.638889,0
BEL,Belgium,2001,31.433332,2.4692583,36.833431,21.313606,71.611961,67.964882,1.0996035,23015.07,36148.289,6.178,10.9848,1,1,.879761636257172,100,100,70.051,1.6865079,0
BEL,Belgium,2002,29.766666,1.6452143,37.215942,22.138882,70.831299,65.253853,1.7068942,25006.191,36600.863,6.9099998,11.0156,1,1,.939880847930908,100,100,49.3671,1.6865079,0
BEL,Belgium,2003,28.1,1.588964,36.647827,22.484373,69.036507,63.679043,1.0379553,30655.209,36826.27,7.6799998,11.0464,1,1,1,100,100,54.5621,1.6865079,0
BEL,Belgium,2004,30.5,2.0972831,36.877602,22.197212,70.906281,66.012131,3.5712068,35429.406,37976.699,7.3629999,11.0772,1,1,1,100,100,74.0077,1.6865079,0
BEL,Belgium,2005,29.299999,2.7814326,37.151237,22.093998,74.282829,70.246223,2.321738,36809.703,38645.262,8.4399996,11.108,1,1,1,100,100,74.79130000000001,1.6865079,0
BEL,Belgium,2006,28.1,1.7912077,36.90736,21.938789,76.805,72.762512,2.5523407,38705.105,39371.086,8.2460003,11.144199,1,1,1,100,100,97.0382,1.6865079,0
BEL,Belgium,2007,29.200001,1.8230563,36.560204,21.615894,78.301804,74.166641,3.6769249,44319.164,40520.086,7.4590001,11.1804,1,1,1,100,100,81.8719,1.6865079,0
BEL,Belgium,2008,28.4,4.4894443,36.908005,22.666145,80.880623,80.207825,.44690496,48303.398,40380.906,6.9759998,11.216599,1,1,1,100,100,32.3235,1.6865079,0
BEL,Belgium,2009,28.6,-.053145673,34.094604,24.104109,68.596077,66.542328,-1.9064409,44923.34,39293.637,7.908,11.2528,1,1,1,100,100,53.754,1.6865079,0
BEL,Belgium,2010,28.4,2.1892991,34.71104,23.726002,75.828293,74.334274,2.7103114,44197.395,39991.566,8.2930002,11.289,1,1,1,100,100,55.8194,1.8769841,0
CAN,Canada,1971,37.200001,2.7049181,101.59546,21.114985,20.99568,19.691278,4.0188451,4535.3936,21642.541,-7.3039913,9.5825996,0,1,1,100,87.5,82.25960000000008,.58730161,1
CAN,Canada,1972,36.050003,4.9880285,98.971115,21.063435,21.213902,20.635185,5.51967,5106.7373,22573.566,-6.4229918,9.6921997,0,0,1,100,87.5,82.24940000000007,.58730161,1
CAN,Canada,1973,34.900002,7.4876471,96.346771,20.401052,22.688999,21.599283,6.7286415,5858.334,23799.695,-5.5419922,9.8017998,0,1,1,100,75,82.23920000000005,.58730161,1
CAN,Canada,1974,34.5,10.997171,93.72242,20.755575,23.99365,24.090851,3.3577759,7056.7085,24257.816,-4.6609926,9.9113998,0,1,1,100,75,82.22900000000004,.58730161,1
CAN,Canada,1975,34.099998,10.672189,91.098068,22.331783,21.959784,23.89587,1.5454034,7536.52,24275.813,-3.7799931,10.021,0,0,1,100,75,82.21880000000003,.58730161,1
CAN,Canada,1976,33.900002,7.5417385,88.473724,22.171572,21.682753,22.582592,5.889276,8838.9473,25369.463,-2.8989935,10.1156,0,0,1,100,75,82.20860000000002,.58730161,1
CAN,Canada,1977,33.700001,7.9764452,85.84938,22.67902,22.702047,23.056332,3.5348268,8949.1104,25960.639,-2.0179939,10.2102,0,0,1,100,75,82.19840000000001,.58730161,1
CAN,Canada,1978,33.599998,8.9737234,83.225029,22.1432,24.530956,24.31356,3.7359765,9154.4336,26663.771,-1.1369944,10.3048,0,0,1,100,75,82.18819999999999,.58730161,1
CAN,Canada,1979,33.5,9.1446772,80.600677,21.416965,26.328514,25.909534,3.7251995,10077.503,27384.678,-.2559948,10.399401,0,0,1,100,75,98.3018,.58730161,1
CAN,Canada,1980,33.25,10.129221,77.976334,21.510962,27.507498,25.810476,2.1771991,11208.203,27622.373,.62500477,10.494,0,1,1,100,75,104.328,.58730161,1
CAN,Canada,1981,33,12.471612,75.35199,21.402006,26.384659,25.717916,3.4150653,12379.037,28215.531,1.5060043,10.4532,0,0,1,100,75,85.19250000000466,.58730161,1
CAN,Canada,1982,32.900002,10.768971,72.727638,22.949347,25.192629,21.423254,-3.1661503,12527.313,26999.078,2.3870039,10.4124,0,0,1,100,75,66.057,.58730161,1
CAN,Canada,1983,33.200001,5.8635879,70.103287,22.667309,24.924997,21.783886,2.5622537,13477.104,27418.492,3.2680035,10.3716,0,0,1,100,75,75.6529,.58730161,1
CAN,Canada,1984,33.5,4.3047781,67.478943,22.035299,27.936562,24.540138,5.8985696,13930.475,28762.973,4.149003,10.3308,0,0,1,100,75,69.4011,.58730161,1
CAN,Canada,1985,33.200001,3.9620306,64.854599,22.054409,27.546913,25.295034,4.7376809,14170.125,29851.643,5.0300026,10.29,0,1,1,100,87.5,80.29470000000001,.58730161,1
CAN,Canada,1986,31.700001,4.1947861,62.230247,22.09293,26.987638,26.077511,2.1214809,14521.18,30183.408,5.9110022,10.3738,0,1,1,100,87.5,89.2586,.58730161,1
CAN,Canada,1987,31.700001,4.3561087,59.6059,21.505529,26.00342,24.862972,4.0720158,16377.69,31001.129,6.7920017,10.4576,0,1,1,100,87.5,94.0378,.58730161,1
CAN,Canada,1988,31.200001,4.028234,56.981552,21.121433,26.052889,25.312891,4.4108391,19012.572,31951.551,7.6730013,10.5414,0,1,1,100,100,88.0659,.58730161,1
CAN,Canada,1989,31,4.9836221,54.357204,21.368744,25.046347,25.020288,2.3373299,20794.682,32116.924,8.5540009,10.625199,0,1,1,100,100,96.1669,.58730161,1
CAN,Canada,1990,31.4,4.780477,51.732857,22.618227,25.074299,24.920166,.20294787,21525.861,31700.547,9.4350004,10.709,0,1,1,100,100,77.2278,.58730161,1
CAN,Canada,1991,31.9,5.625864,49.108509,24.016741,24.353317,24.87015,-2.0910552,21846.793,30654.334,10.316,10.7884,0,1,1,100,100,83.3377,.58730161,1
CAN,Canada,1992,31.6,1.4901329,48.281452,24.444628,26.199133,26.538898,.89046627,20950.33,30563.379,11.197,10.8678,0,1,1,100,100,77.3058,.58730161,1
CAN,Canada,1993,31.700001,1.8650794,47.915936,23.886099,29.142599,29.108196,2.657707,20186.799,31032.754,11.377,10.9472,0,1,1,100,100,103.179,.58730161,1
CAN,Canada,1994,31.299999,.16556291,47.986549,22.677948,32.78159,31.609957,4.4940491,19997.623,32074.156,10.395,11.0266,0,0,1,100,100,99.5809,.58730161,1
CAN,Canada,1995,31.5,2.1487603,48.82156,21.658545,36.098053,32.963696,2.6823282,20679.635,32595.451,9.4890003,11.106,0,0,1,100,100,111.21,.58730161,1
CAN,Canada,1996,32.799999,1.5705311,51.088303,20.760519,37.098438,33.161633,1.6889611,21296.973,32801.301,9.6199999,11.163,0,0,1,100,100,139.973,.58730161,1
CAN,Canada,1997,33.099998,1.6212164,51.825817,19.853346,38.132969,36.20364,4.2801666,21901.563,33867.008,9.1009998,11.22,0,0,1,100,100,154.279,.58730161,1
CAN,Canada,1998,33.200001,.99594247,52.55682,19.836605,40.029175,38.05201,3.8928866,21024.586,34894.613,8.2790003,11.276999,0,0,1,100,100,170.651,.58730161,1
CAN,Canada,1999,33.099998,1.7348429,53.73077,19.320738,41.861183,38.253845,5.1410036,22315.246,36391.535,7.5830002,11.334,0,0,1,100,100,213.481,.58730161,1
CAN,Canada,2000,33.400002,2.71944,54.440716,19.106417,44.209236,38.556122,5.1385393,24271.002,37906.859,6.829,11.391,0,0,1,100,100,103.5,.58730161,1
CAN,Canada,2001,33.599998,2.5251203,52.888103,19.509321,42.039955,36.304264,1.8750981,23822.096,38200.457,7.2189999,11.611,0,0,1,100,100,83.2586,.58730161,1
CAN,Canada,2002,33.599998,2.2583945,50.256065,19.778719,40.058659,35.648373,2.9992554,24256.02,38921.668,7.665,11.831,0,0,1,100,100,116.831,.58730161,1
CAN,Canada,2003,33.799999,2.7585633,50.348114,19.896202,36.865986,32.97411,1.8063852,28301.865,39270.023,7.5739999,12.051,0,0,1,100,100,101.64,.58730161,1
CAN,Canada,2004,33.799999,1.8572587,52.514282,19.417484,37.32777,32.864647,3.0923638,32145.541,40108.758,7.1849999,12.271,0,0,1,100,100,114.691,.58730161,1
CAN,Canada,2005,33.599998,2.213552,53.114246,19.075911,36.856709,32.902424,3.2104545,36383.66,41006.223,6.7579999,12.491,0,0,1,100,100,126.347,.58730161,1
CAN,Canada,2006,34.099998,2.0020254,54.453068,19.248764,35.402458,32.649704,2.6379437,40504.035,41663.512,6.4840002,12.5412,0,0,1,100,100,128.913,.58730161,1
CAN,Canada,2007,33.799999,2.1383841,54.833164,19.250536,34.229557,32.053864,2.0499046,44660.082,42106.871,6.1560001,12.5914,0,1,1,100,100,148.864,.58730161,1
CAN,Canada,2008,33.900002,2.3702707,55.168343,19.719439,34.395004,32.628601,.99540633,46710.254,42067.57,6.2839999,12.6416,0,1,1,100,100,66.55880000000001,.58730161,1
CAN,Canada,2009,34,.29946679,53.502674,21.964586,28.515835,29.958557,-2.9150863,40874.883,40376.414,8.46,12.6918,0,1,1,100,100,122.028,.58730161,1
CAN,Canada,2010,33.599998,1.7768716,52.770416,21.475458,29.167381,31.040739,3.0908065,47560.668,41164.34,8.1780005,12.742,0,1,1,100,100,134.245,.58730161,1
CHE,Switzerland,1971,38.309998,6.5732212,15.484905,8.0883656,39.245129,39.395023,4.0754423,4834.7407,55895.352,-8.7020025,10.0284,1,0,1,100,100,41.14920000000006,1.4285715,0
CHE,Switzerland,1972,38.099998,6.660007,13.543061,8.0682096,38.641079,38.041157,3.2005086,5884.7754,57246.129,-8.1760025,10.159801,1,0,1,93.75,100,40.44780000000014,1.4285715,0
CHE,Switzerland,1973,37.889999,8.7546701,11.601217,8.3313274,38.993362,38.633553,3.0499077,7855.9189,58558.191,-7.6500025,10.2912,1,0,1,93.75,100,39.74640000000022,1.4285715,0
CHE,Switzerland,1974,37.68,9.7674141,13.817698,8.6223259,41.017704,41.580799,1.454908,9004.7891,59091.086,-7.1240025,10.4226,1,0,1,93.75,87.5,39.04500000000007,1.4285715,0
CHE,Switzerland,1975,37.469997,6.6965952,13.130732,9.3520546,39.607594,34.444031,-7.2831745,10328.109,54811.344,-6.5980024,10.554,1,0,1,93.75,87.5,38.34360000000015,1.4285715,0
CHE,Switzerland,1976,37.259998,1.7154763,16.994633,9.757844,42.363396,36.537636,-1.403676,10864.972,54351.758,-6.0720024,10.7082,1,0,1,93.75,87.5,37.64220000000023,1.4285715,0
CHE,Switzerland,1977,37.049999,1.2959992,14.399487,9.6057158,46.2187,41.099312,2.4336522,11643.646,55863.555,-5.5460019,10.8624,1,0,1,93.75,87.5,36.94080000000008,1.4285715,0
CHE,Switzerland,1978,36.84,1.0287929,14.499191,9.5335321,44.242538,39.377438,.40908355,16282.193,56087.047,-5.0200019,11.0166,1,0,1,93.75,87.5,36.23940000000016,1.4285715,0
CHE,Switzerland,1979,36.630001,3.64764,12.600043,9.5925789,44.544098,43.227695,2.4915123,18265.559,57369.145,-4.4940019,11.1708,1,0,1,93.75,100,35.53800000000024,1.4285715,0
CHE,Switzerland,1980,36.419998,4.022501,13.533051,9.4358025,46.321518,48.563126,4.6019773,19393.881,59771.449,-3.9680016,11.325,1,0,1,100,100,34.8366,1.4285715,0
CHE,Switzerland,1981,36.209999,6.4903097,13.809884,9.5944014,48.245022,47.730423,1.6013358,17665.014,60397.273,-3.4420013,11.194799,1,0,1,100,100,34.1352,1.4285715,0
CHE,Switzerland,1982,36,5.6551018,15.098714,9.8368006,44.383568,43.825737,-1.3094175,17999.969,59259.16,-2.9160013,11.0646,1,0,1,100,100,33.6508,1.4285715,0
CHE,Switzerland,1983,35.790001,2.9497945,13.827031,10.116588,43.100685,44.112312,.63907957,17859.232,59382.703,-2.3900013,10.9344,1,0,1,100,100,38.4214,1.4285715,0
CHE,Switzerland,1984,35.580002,2.9314568,14.894223,9.9159889,47.296394,44.492531,3.0084565,16991.246,60949.934,-1.864001,10.8042,1,0,1,100,100,36.5845,1.4285715,0
CHE,Switzerland,1985,35.369999,3.4353993,15.733058,10.023527,47.768463,45.224003,3.6735959,17152.096,62910.656,-1.3380009,10.674,1,0,1,100,100,75.72,1.4285715,0
CHE,Switzerland,1986,35.16,.75030982,16.571892,10.163729,43.952377,43.13242,1.8586327,24459.854,63747.336,-.81200075,10.648,1,0,1,100,100,80.7971,1.4285715,0
CHE,Switzerland,1987,34.950001,1.4403219,17.410727,10.112751,41.202335,39.907539,1.5854784,30440.512,64352.555,-.28600061,10.622,1,0,1,100,100,65.04689999999999,1.4285715,0
CHE,Switzerland,1988,34.740002,1.8724686,18.249561,10.301707,42.377567,41.117496,3.277596,32690.43,65975.109,.23999953,10.596,1,0,1,100,100,65.0569,1.4285715,0
CHE,Switzerland,1989,34.530003,3.1552699,19.088396,10.725964,44.814877,43.612045,4.3307943,31308.65,68278.063,.76599967,10.57,1,0,1,100,100,82.0699,1.4285715,0
CHE,Switzerland,1990,34.32,5.4039593,19.927231,10.874983,41.3582,41.15062,3.6746256,39574.539,70063.852,1.2919998,10.544,1,0,1,100,100,59.264,1.4285715,0
CHE,Switzerland,1991,34.110001,5.8595967,19.452133,11.459474,39.816635,38.407276,-.91581666,39544.496,68559.938,1.818,10.517799,1,0,1,100,100,70.4786,1.4285715,0
CHE,Switzerland,1992,33.900002,4.0370302,20.881027,11.828657,40.73222,38.150425,-.043733004,40713.688,67778.547,2.3440001,10.4916,1,0,1,100,100,69.2962,1.4285715,0
CHE,Switzerland,1993,33.837502,3.2926219,16.048153,11.839928,40.814117,36.857018,-.12598339,39237.117,67079.461,3.5510001,10.4654,1,0,1,100,100,99.4175,1.4285715,0
CHE,Switzerland,1994,33.775002,.852117,19.270725,11.856907,40.064598,36.090767,1.2697576,43091.777,67391.844,3.5799999,10.4392,1,0,1,100,100,94.4794,1.4285715,0
CHE,Switzerland,1995,33.712502,1.7998278,15.170255,11.808194,40.019707,36.232464,.48086646,50113.832,67264.914,3.0940001,10.413,1,0,1,100,100,112.734,1.4285715,0
